gene_annotation	policy	eligible_primary	fixed_exact_baseline_sum	baseline_guides_ge10	fixed_best_control	fixed_best_cellular	joint_control_lower	joint_cellular_lower	joint_control_upper	joint_cellular_upper	fixed_best_log2_ratio	joint_gene_unique_log2_ratio	delta_log2	conditional_low	conditional_high
TET1	best_k1	1	201	4	208	253	223	268	223	268	0.2526722726221778	0.23538116586559563	-0.01729110675658216	0.23538116586559563	0.23538116586559563
TET2	best_k1	1	1173	5	1229	1045	1279	1090	1279	1090	-0.26314476394300185	-0.2598564683351948	0.0032882956078070236	-0.2598564683351948	-0.2598564683351948
TET3	best_k1	1	348	5	368	505	389	532	389	532	0.4267803818714461	0.42189210611503236	-0.0048882757564137624	0.42189210611503236	0.42189210611503236
TEX10	best_k1	1	594	5	624	433	657	459	657	459	-0.5559356693226214	-0.5461921238271292	0.009743545495492167	-0.5461921238271292	-0.5461921238271292
TEX101	best_k1	1	453	5	466	422	487	442	487	442	-0.17219183061871124	-0.1689908546031121	0.0032009760155991274	-0.1689908546031121	-0.1689908546031121
TEX11	best_k1	1	976	5	1014	1150	1061	1195	1061	1195	0.1522260275309317	0.14224366786975137	-0.009982359661180329	0.14224366786975137	0.14224366786975137
TEX12	best_k1	1	153	2	158	164	169	177	169	177	0.024338652659335137	0.0372676603192014	0.012929007659866265	0.0372676603192014	0.0372676603192014
TEX13	best_k1	1	218	5	225	186	241	191	241	191	-0.3032178939366424	-0.36394488784731516	-0.060726993910672766	-0.36394488784731516	-0.36394488784731516
TEX13A	best_k1	1	617	4	646	676	676	697	676	697	0.03617347322978365	0.01483719180351377	-0.02133628142626988	0.01483719180351377	0.01483719180351377
TEX14	best_k1	1	583	5	611	623	635	654	635	654	-0.0012290296342154976	0.013234976003782553	0.01446400563799805	0.013234976003782553	0.013234976003782553
TEX15	best_k1	1	1551	5	1613	1845	1685	1905	1685	1905	0.1645520688221677	0.14772688989145874	-0.01682517893070895	0.14772688989145874	0.14772688989145874
TEX16	best_k1	1	505	4	526	935	555	988	555	988	0.8000380312785683	0.8021879634036168	0.002149932125048437	0.8021879634036168	0.8021879634036168
TEX19.1	best_k1	1	417	5	433	582	457	612	457	612	0.39695996538330847	0.3916720097820289	-0.0052879556012795925	0.3916720097820289	0.3916720097820289
TEX19.2	best_k1	1	249	5	258	248	276	283	276	283	-0.08618451968914748	0.006803163771022569	0.09298768346017004	0.006803163771022569	0.006803163771022569
TEX2	best_k1	1	276	5	288	403	298	418	298	418	0.45473126369579864	0.45823060034903984	0.003499336653241203	0.45823060034903984	0.45823060034903984
TEX21	best_k1	1	1040	5	1078	858	1125	885	1125	885	-0.3584022280948189	-0.3752679356387405	-0.016865707543921582	-0.3752679356387405	-0.3752679356387405
TEX22	best_k1	1	178	4	187	181	198	190	198	190	-0.07618713832399177	-0.08861410058613496	-0.012426962262143196	-0.08861410058613496	-0.08861410058613496
TEX24	best_k1	1	215	5	230	91	246	91	246	91	-1.3621891930817946	-1.4590100890303683	-0.09682089594857368	-1.4590100890303683	-1.4590100890303683
TEX261	best_k1	1	376	5	390	530	417	558	417	558	0.4127641118362864	0.39051499218540126	-0.022249119650885163	0.39051499218540126	0.39051499218540126
TEX264	best_k1	1	414	5	424	345	433	362	433	362	-0.3263449341012792	-0.2873170892560373	0.03902784484524191	-0.2873170892560373	-0.2873170892560373
TEX28	best_k1	1	527	5	546	436	574	459	574	459	-0.35350593297896366	-0.351508122293578	0.0019978106853856814	-0.351508122293578	-0.351508122293578
TEX9	best_k1	1	497	5	522	382	535	401	535	401	-0.47923738032472996	-0.44475267816944036	0.03448470215528959	-0.44475267816944036	-0.44475267816944036
TFAM	best_k1	1	477	4	491	643	518	677	518	677	0.35948264094362226	0.35661086649150897	-0.002871774452113285	0.35661086649150897	0.35661086649150897
TFAP2A	best_k1	1	226	5	235	176	245	185	245	185	-0.4453249672781021	-0.433569928630389	0.0117550386477131	-0.433569928630389	-0.433569928630389
TFAP2B	best_k1	1	180	5	194	197	211	212	211	212	-0.007183592858225932	-0.022460913031384866	-0.015277320173158934	-0.022460913031384866	-0.022460913031384866
TFAP2C	best_k1	1	310	4	334	367	344	388	344	388	0.10647194814576684	0.14414452476691997	0.03767257662115313	0.14414452476691997	0.14414452476691997
TFAP2D	best_k1	1	321	5	339	590	356	616	356	616	0.7692593942159264	0.760932727022452	-0.008326667193474413	0.760932727022452	0.760932727022452
TFAP2E	best_k1	1	95	3	100	54	103	55	103	55	-0.9121334573385015	-0.9283371820857181	-0.016203724747216652	-0.9283371820857181	-0.9283371820857181
TFAP4	best_k1	1	519	5	537	517	566	548	566	548	-0.08397198302663397	-0.07585042635382162	0.00812155667281235	-0.07585042635382162	-0.07585042635382162
TFB1M	best_k1	1	528	5	558	511	589	533	589	533	-0.15608913167448515	-0.1732696330918368	-0.01718050141735164	-0.1732696330918368	-0.1732696330918368
TFB2M	best_k1	1	524	4	540	408	568	423	568	423	-0.43322463052546584	-0.4540644704965483	-0.020839839971082463	-0.4540644704965483	-0.4540644704965483
TFCP2	best_k1	1	1095	4	1155	1589	1192	1671	1192	1671	0.4307896657338461	0.45788799778803024	0.02709833205418416	0.45788799778803024	0.45788799778803024
TFCP2L1	best_k1	1	293	5	303	55	317	57	317	57	-2.480402930842075	-2.494388821651652	-0.013985890809576684	-2.494388821651652	-2.494388821651652
TFDP1	best_k1	1	672	5	697	499	715	514	715	514	-0.5109746298606307	-0.5050467807691984	0.005927849091432291	-0.5050467807691984	-0.5050467807691984
TFDP2	best_k1	1	412	4	429	403	451	418	451	418	-0.1193555487971824	-0.13876445586701358	-0.019408907069831186	-0.13876445586701358	-0.13876445586701358
TFE3	best_k1	1	816	5	857	983	891	1026	891	1026	0.16852229028185625	0.17416083354710782	0.005638543265251567	0.17416083354710782	0.17416083354710782
TFEB	best_k1	1	165	4	173	226	182	236	182	236	0.355309296531475	0.3446776286355164	-0.010631667895958652	0.3446776286355164	0.3446776286355164
TFEC	best_k1	1	842	5	867	783	912	813	912	813	-0.1761965739295423	-0.19494830391871326	-0.018751729989170962	-0.19494830391871326	-0.19494830391871326
TFF1	best_k1	1	522	5	541	495	557	507	557	507	-0.15734237135833798	-0.16483007367162747	-0.00748770231328949	-0.16483007367162747	-0.16483007367162747
TFF2	best_k1	1	1116	4	1172	1108	1205	1132	1205	1132	-0.110245243471931	-0.11938669160542777	-0.009141448133496766	-0.11938669160542777	-0.11938669160542777
TFF3	best_k1	1	215	2	225	229	237	238	237	238	-0.003899370778072072	-0.02320433814929767	-0.019304967371225598	-0.02320433814929767	-0.02320433814929767
TFG	best_k1	1	403	4	422	325	443	342	443	342	-0.4055598889404104	-0.40209620738967383	0.0034636815507365637	-0.40209620738967383	-0.40209620738967383
TFIP11	best_k1	1	90	3	94	59	103	65	103	65	-0.696690751849628	-0.6893300468983741	0.00736070495125396	-0.6893300468983741	-0.6893300468983741
TFPI	best_k1	1	414	5	430	425	459	455	459	455	-0.04612019664738038	-0.04187989842348278	0.004240298223897598	-0.04187989842348278	-0.04187989842348278
TFPI2	best_k1	1	1146	5	1179	1275	1227	1337	1227	1337	0.08362138942651065	0.09454977603731728	0.010928386610806626	0.09454977603731728	0.09454977603731728
TFPT	best_k1	1	365	5	391	323	404	340	404	340	-0.3045126862350322	-0.27775099535440567	0.02676169088062652	-0.27775099535440567	-0.27775099535440567
TFR2	best_k1	1	282	4	292	250	305	264	305	264	-0.25289211221205776	-0.2371707486412027	0.015721363570855074	-0.2371707486412027	-0.2371707486412027
TFRC	best_k1	1	608	5	626	441	650	463	650	463	-0.5341671626098934	-0.5182458090287637	0.01592135358112967	-0.5182458090287637	-0.5182458090287637
TG	best_k1	1	561	5	576	548	614	578	614	578	-0.10109507818507817	-0.11636214220167096	-0.015267064016592793	-0.11636214220167096	-0.11636214220167096
TGDS	best_k1	1	791	5	818	823	869	861	869	861	-0.020479857684297532	-0.04260132201813795	-0.02212146433384042	-0.04260132201813795	-0.04260132201813795
TGFA	best_k1	1	322	5	329	402	340	411	340	411	0.25944422705742853	0.24397154147305572	-0.015472685584372814	0.24397154147305572	0.24397154147305572
TGFB1	best_k1	1	329	4	338	361	350	375	350	375	0.0655737224396222	0.07013237256714962	0.004558650127527417	0.07013237256714962	0.07013237256714962
TGFB1I1	best_k1	1	186	5	197	387	204	403	204	403	0.9430775661606355	0.9512017393995323	0.008124173238896804	0.9512017393995323	0.9512017393995323
TGFB2	best_k1	1	191	3	195	129	208	139	208	139	-0.6234826005572974	-0.6090483525519751	0.014434248005322337	-0.6090483525519751	-0.6090483525519751
TGFB3	best_k1	1	386	5	402	512	422	538	422	538	0.3192971304543301	0.32072891243816176	0.0014317819838316481	0.32072891243816176	0.32072891243816176
TGFBI	best_k1	1	574	5	598	788	633	832	633	832	0.36849341691050924	0.3648395618813159	-0.0036538550291933536	0.3648395618813159	0.3648395618813159
TGFBR1	best_k1	1	590	5	601	501	650	579	650	579	-0.29158112750039494	-0.19600648664782255	0.09557464085257239	-0.19600648664782255	-0.19600648664782255
TGFBR2	best_k1	1	407	4	423	427	442	442	443	443	-0.015703640495437435	-0.0292660909364991	-0.013562450441061663	-0.03252274026720302	-0.02600944160579525
TGFBR3	best_k1	1	401	5	417	415	435	432	435	432	-0.03619381152756909	-0.03923867701127662	-0.003044865483707526	-0.03923867701127662	-0.03923867701127662
TGFBRAP1	best_k1	1	478	5	510	492	545	516	545	516	-0.08105332747056218	-0.10807693839504656	-0.02702361092448438	-0.10807693839504656	-0.10807693839504656
TGIF1	best_k1	1	366	5	391	278	401	291	401	291	-0.520601070887508	-0.49117019525331695	0.029430875634191	-0.49117019525331695	-0.49117019525331695
TGIF2	best_k1	1	284	2	290	221	305	232	305	232	-0.42049755578600967	-0.42320775475983496	-0.002710198973825295	-0.42320775475983496	-0.42320775475983496
TGM1	best_k1	1	306	5	318	480	329	497	329	497	0.5639769675809508	0.5651519694864605	0.001175001905509676	0.5651519694864605	0.5651519694864605
TGM2	best_k1	1	573	5	601	901	624	987	624	987	0.5544966633197661	0.6318130854073711	0.07731642208760503	0.6318130854073711	0.6318130854073711
TGM3	best_k1	1	602	5	639	489	671	519	671	519	-0.414901590214441	-0.3995297414597294	0.015371848754711592	-0.3995297414597294	-0.3995297414597294
TGM4	best_k1	1	379	5	393	392	411	411	411	411	-0.032937072664995945	-0.0292660909364991	0.0036709817284968464	-0.0292660909364991	-0.0292660909364991
TGM5	best_k1	1	575	5	612	604	646	635	646	635	-0.04823359557730835	-0.05402433574179446	-0.005790740164486108	-0.05402433574179446	-0.05402433574179446
TGM6	best_k1	1	751	5	776	906	810	943	810	943	0.19405500442035778	0.18994424114640487	-0.004110763273952905	0.18994424114640487	0.18994424114640487
TGOLN1	best_k1	1	296	4	307	324	322	338	322	338	0.04836597683603722	0.04059058232788117	-0.00777539450815605	0.04059058232788117	0.04059058232788117
TGS1	best_k1	1	648	5	676	823	708	852	708	852	0.25441262481331856	0.23766589005701727	-0.016746734756301285	0.23766589005701727	0.23766589005701727
TGTP1	best_k1	1	306	2	319	280	331	282	334	287	-0.2170812512747007	-0.26002409374653684	-0.042942842471836135	-0.27302143427541015	-0.23471300521734917
TGTP2	best_k1	1	591	5	631	851	650	888	653	893	0.40195770495449096	0.4205566283743837	0.01859892341989272	0.41391844929674576	0.42865258138719614
TH	best_k1	1	342	5	354	310	369	322	369	322	-0.22045844995553385	-0.22554129477203344	-0.005082844816499593	-0.22554129477203344	-0.22554129477203344
TH1L	best_k1	1	420	5	437	279	457	288	457	288	-0.6757008248130001	-0.6944665154624216	-0.018765690649421463	-0.6944665154624216	-0.6944665154624216
THA1	best_k1	1	142	4	150	105	154	114	154	114	-0.5417865789890158	-0.4615253307439299	0.08026124824508596	-0.4615253307439299	-0.4615253307439299
THADA	best_k1	1	464	5	491	433	517	448	517	448	-0.21042551405524454	-0.23571696840392548	-0.025291454348680936	-0.23571696840392548	-0.23571696840392548
THAP1	best_k1	1	500	5	526	350	554	366	554	366	-0.6162851779515925	-0.6266403529643971	-0.010355175012804585	-0.6266403529643971	-0.6266403529643971
THAP11	best_k1	1	755	5	789	762	836	805	836	805	-0.07946801945912511	-0.08374704226828299	-0.004279022809157873	-0.08374704226828299	-0.08374704226828299
THAP2	best_k1	1	1062	5	1135	1178	1171	1258	1171	1258	0.024357961606780672	0.074082171361345	0.049724209754564326	0.074082171361345	0.074082171361345
THAP3	best_k1	1	477	5	509	671	523	695	523	695	0.3690391623251293	0.38059488667493174	0.011555724349802454	0.38059488667493174	0.38059488667493174
THAP4	best_k1	1	248	5	264	240	277	249	279	250	-0.16649691928048269	-0.18271404683670675	-0.016217127556224065	-0.19307455844242866	-0.17694325897875887
THAP7	best_k1	1	415	5	430	549	443	572	443	572	0.3228401526158879	0.3390754977467432	0.01623534513085534	0.3390754977467432	0.3390754977467432
THBD	best_k1	1	312	4	330	229	351	235	351	235	-0.5554222090303828	-0.6070637203962512	-0.051641511365868475	-0.6070637203962512	-0.6070637203962512
THBS1	best_k1	1	387	5	397	283	419	294	419	294	-0.516872216165988	-0.5396692675458616	-0.022797051379873645	-0.5396692675458616	-0.5396692675458616
THBS2	best_k1	1	366	4	381	485	405	514	405	514	0.3185221476481627	0.3142030717401964	-0.004319075907966319	0.3142030717401964	0.3142030717401964
THBS3	best_k1	1	350	5	358	358	371	373	371	373	-0.0292660909364991	-0.021520058685858098	0.007746032250641001	-0.021520058685858098	-0.021520058685858098
THBS4	best_k1	1	355	4	370	316	397	337	397	337	-0.2565341338139916	-0.2653334491700234	-0.00879931535603179	-0.2653334491700234	-0.2653334491700234
THEG	best_k1	1	481	5	506	380	528	392	528	392	-0.4419319062340917	-0.45847690854019274	-0.016545002306101064	-0.45847690854019274	-0.45847690854019274
THEM4	best_k1	1	330	5	345	638	364	661	364	661	0.8567348183779662	0.8305562510152409	-0.02617856736272528	0.8305562510152409	0.8305562510152409
THEM5	best_k1	1	577	5	602	744	633	767	633	767	0.2760445165282768	0.24755604018023336	-0.028488476348043412	0.24755604018023336	0.24755604018023336
THEMIS	best_k1	1	611	5	638	563	669	591	669	591	-0.2095371004670019	-0.20797197792102115	0.0015651225459807627	-0.20797197792102115	-0.20797197792102115
THG1L	best_k1	1	872	5	897	127	935	131	935	131	-2.844680782788055	-2.859940944884981	-0.015260162096925711	-2.859940944884981	-2.859940944884981
THNSL2	best_k1	1	334	5	350	285	363	297	363	297	-0.3251897895842793	-0.3183317866607876	0.006858002923491702	-0.3183317866607876	-0.3183317866607876
THOC1	best_k1	1	479	5	503	339	526	354	526	354	-0.597846294698552	-0.5999139947226997	-0.0020677000241476895	-0.5999139947226997	-0.5999139947226997
THOC2	best_k1	1	876	5	912	760	955	806	955	806	-0.29214240186674445	-0.27384743075831314	0.018294971108431313	-0.27384743075831314	-0.27384743075831314
THOC3	best_k1	1	925	5	948	360	996	379	996	379	-1.4249146051071522	-1.4220360103600909	0.002878594747061314	-1.4220360103600909	-1.4220360103600909
THOC5	best_k1	1	500	5	522	111	548	115	548	115	-2.2576534179844394	-2.2768648599236343	-0.019211441939194884	-2.2768648599236343	-2.2768648599236343
THOC6	best_k1	1	379	5	395	177	407	190	407	190	-1.1851247610172464	-1.1262751525616168	0.05884960845562959	-1.1262751525616168	-1.1262751525616168
THOC7	best_k1	1	754	5	789	517	821	539	821	539	-0.6386464944100484	-0.6359037063985565	0.002742788011491859	-0.6359037063985565	-0.6359037063985565
THOP1	best_k1	1	204	5	221	186	232	195	232	195	-0.2773971592362797	-0.27932819962454053	-0.0019310403882608074	-0.27932819962454053	-0.27932819962454053
THPO	best_k1	1	428	5	450	324	466	337	466	337	-0.5025747187508992	-0.4962556698500646	0.006319048900834623	-0.4962556698500646	-0.4962556698500646
THRA	best_k1	1	350	5	374	159	387	163	387	163	-1.2606753856303807	-1.2741717656000164	-0.013496379969635708	-1.2741717656000164	-1.2741717656000164
THRAP3	best_k1	1	119	4	128	75	135	79	135	79	-0.7964859008052982	-0.7985321770060152	-0.0020462762007169566	-0.7985321770060152	-0.7985321770060152
THRB	best_k1	1	604	5	625	659	653	687	653	687	0.0470966841492258	0.04390638656745197	-0.0031902975817738252	0.04390638656745197	0.04390638656745197
THRSP	best_k1	1	51	2	52	5	53	5	53	5	-3.2840799899653246	-3.3113014587003486	-0.027221468735024068	-3.3113014587003486	-3.3113014587003486
THSD1	best_k1	1	205	4	231	315	245	333	245	333	0.4173617207858134	0.4126976459333928	-0.004664074852420597	0.4126976459333928	0.4126976459333928
THSD4	best_k1	1	400	4	412	371	437	384	437	384	-0.180297999531081	-0.21556550969436367	-0.03526751016328267	-0.21556550969436367	-0.21556550969436367
THSD7A	best_k1	1	310	5	317	318	330	329	330	329	-0.02472931033972677	-0.03363789743613891	-0.008908587096412141	-0.03363789743613891	-0.03363789743613891
THSD7B	best_k1	1	394	5	408	424	427	441	427	441	0.026162384470855726	0.017222926938706647	-0.00893945753214908	0.017222926938706647	0.017222926938706647
THTPA	best_k1	1	560	5	579	561	620	576	620	576	-0.07478872954236976	-0.13537669341508388	-0.06058796387271412	-0.13537669341508388	-0.13537669341508388
THUMPD1	best_k1	1	274	4	285	232	312	240	312	240	-0.325526120303948	-0.40708538671590655	-0.08155926641195854	-0.40708538671590655	-0.40708538671590655
THUMPD2	best_k1	1	585	5	628	605	653	616	653	616	-0.08305187566267805	-0.11335243232909338	-0.030300556666415332	-0.11335243232909338	-0.11335243232909338
THUMPD3	best_k1	1	361	5	383	430	396	443	396	443	0.1375205689574114	0.13234714766058633	-0.005173421296825076	0.13234714766058633	0.13234714766058633
THY1	best_k1	1	284	5	310	254	330	262	330	262	-0.31619370308128525	-0.3615989398907057	-0.045405236809420435	-0.3615989398907057	-0.3615989398907057
THYN1	best_k1	1	351	4	364	276	395	286	395	286	-0.4279054250287291	-0.49440864665238604	-0.06650322162365696	-0.49440864665238604	-0.49440864665238604
TIA1	best_k1	1	1007	5	1054	1548	1118	1630	1118	1630	0.5250461969444727	0.5144830937528474	-0.010563103191625345	0.5144830937528474	0.5144830937528474
TIAL1	best_k1	1	594	5	611	843	638	886	638	886	0.43476947882368	0.44416792025946567	0.009398441435785665	0.44416792025946567	0.44416792025946567
TIAM2	best_k1	1	320	5	335	109	346	115	346	115	-1.6446479875355093	-1.6142285916576553	0.030419395877854027	-1.6142285916576553	-1.6142285916576553
TICAM1	best_k1	1	417	5	427	243	452	256	452	256	-0.8412687386274172	-0.8482250573000129	-0.006956318672595607	-0.8482250573000129	-0.8482250573000129
TICAM2	best_k1	1	407	4	426	269	448	286	448	286	-0.6915265595022839	-0.6758389370988553	0.01568762240342858	-0.6758389370988553	-0.6758389370988553
TIE1	best_k1	1	257	5	266	175	285	186	285	186	-0.6319305933911141	-0.6435812060441041	-0.011650612652989945	-0.6435812060441041	-0.6435812060441041
TIFA	best_k1	1	537	4	554	431	572	444	572	444	-0.3910929919192539	-0.3943583650910354	-0.0032653731717814938	-0.3943583650910354	-0.3943583650910354
TIFAB	best_k1	1	239	4	246	230	255	244	255	244	-0.12608698688507247	-0.09275491692188663	0.03333206996318584	-0.09275491692188663	-0.09275491692188663
TIGD2	best_k1	1	651	5	680	687	720	744	720	744	-0.01450153914110939	0.018007327470853325	0.032508866611962714	0.018007327470853325	0.018007327470853325
TIGD3	best_k1	1	291	5	300	187	316	194	316	194	-0.7097404862644414	-0.7317014353786486	-0.021960949114207207	-0.7317014353786486	-0.7317014353786486
