scope	left	right	gene	left_guides	right_guides	left_lfc	right_lfc	delta_lfc	left_fdr	right_fdr	left_rank	right_rank	left_call_0_05	right_call_0_05	left_distance_from_0_05	right_distance_from_0_05
native_workflow	event_best	actual_ReCo	DHX30	4	4	-1.574	-1.8207	-0.24669999999999992	0.049038	0.064996	1106.0	1262.0	1	0	0.0009620000000000045	0.014995999999999995
native_workflow	event_best	actual_ReCo	DYNLRB1	4	4	-2.9168	-2.9461	-0.029300000000000104	0.119433	0.022195	1505.0	834.0	0	1	0.069433	0.027805000000000003
native_workflow	event_best	actual_ReCo	EEFSEC	4	4	-1.4923	-1.5426	-0.05030000000000001	0.0476	0.066582	1086.0	1276.0	1	0	0.0023999999999999994	0.016582
native_workflow	event_best	actual_ReCo	EIF4B	4	4	-1.9516	-2.2491	-0.2974999999999999	0.054971	0.018106	1156.0	745.0	0	1	0.004970999999999996	0.031894000000000006
native_workflow	event_best	actual_ReCo	EXOSC7	4	4	-3.0216	-2.979	0.04259999999999975	0.048211	0.065321	1098.0	1267.0	1	0	0.0017890000000000059	0.015321000000000001
native_workflow	event_best	actual_ReCo	FASN	4	4	-1.6759	-1.8763	-0.20040000000000013	0.109411	0.04957	1441.0	1137.0	0	1	0.05941099999999999	0.0004299999999999998
native_workflow	event_best	actual_ReCo	FEN1	3	3	-2.93	-2.9964	-0.06639999999999979	0.047972	0.052807	1177.0	1247.0	1	0	0.002028000000000002	0.002806999999999997
native_workflow	event_best	actual_ReCo	GAGE1	4	4	-1.243	-1.3732	-0.13019999999999987	0.018	0.095342	713.0	1425.0	1	0	0.032	0.04534199999999999
native_workflow	event_best	actual_ReCo	GTF2A1	4	4	-1.582	-1.5431	0.03890000000000016	0.045474	0.051488	1069.0	1154.0	1	0	0.004526000000000002	0.0014879999999999963
native_workflow	event_best	actual_ReCo	GTF2H4	4	4	-2.2096	-2.0755	0.1341000000000001	0.043159	0.053232	1048.0	1177.0	1	0	0.006841	0.0032319999999999988
